0.02501, 0.00, 0.00, 0.00, 0, 0
0.02527, 0.00, 0.00, 0.00, 0, 0
0.02552, 0.00, 0.00, 0.00, 0, 0
0.02578, 0.00, 0.00, 0.00, 0, 0
0.02948, 0.00, 0.00, 0.00, 0, 0
0.02975, 0.00, 0.00, 0.00, 0, 0
0.03001, 0.00, 0.00, 0.00, 0, 0
0.03026, 0.00, 0.00, 0.00, 0, 0
0.03055, 0.00, 0.00, 0.00, 0, 0
0.03081, 0.00, 0.00, 0.00, 0, 0
0.03106, 0.00, 0.00, 0.00, 0, 0
0.03132, 0.00, 0.00, 0.00, 0, 0
0.03158, 0.00, 0.00, 0.00, 0, 0
0.03183, 0.00, 0.00, 0.00, 0, 0
0.03209, 0.00, 0.00, 0.00, 0, 0
0.03235, 0.00, 0.00, 0.00, 0, 0
0.03260, 0.00, 0.00, 0.00, 0, 0
0.03286, 0.00, 0.00, 0.00, 0, 0
0.03312, 0.00, 0.00, 0.00, 0, 0
0.03337, 0.00, 0.00, 0.00, 0, 0
0.03363, 0.00, 0.00, 0.00, 0, 0
0.03396, 0.00, 0.00, 0.00, 0, 0
0.03422, 0.00, 0.00, 0.00, 0, 0
0.03448, 0.00, 0.00, 0.00, 0, 0
0.03806, 0.00, 0.00, 0.00, 0, 0
0.03834, 0.00, 0.00, 0.00, 0, 0
0.03864, 0.00, 0.00, 0.00, 0, 0
0.03890, 0.00, 0.00, 0.00, 0, 0
0.03916, 0.00, 0.00, 0.00, 0, 0
0.03942, 0.00, 0.00, 0.00, 0, 0
0.03968, 0.00, 0.00, 0.00, 0, 0
0.03994, 0.00, 0.00, 0.00, 0, 0
0.04019, 0.00, 0.00, 0.00, 0, 0
0.04045, 0.00, 0.00, 0.00, 0, 0
0.04071, 0.00, 0.00, 0.00, 0, 0
0.04097, 0.00, 0.00, 0.00, 0, 0
0.04123, 0.00, 0.00, 0.00, 0, 0
0.04148, 0.00, 0.00, 0.00, 0, 0
0.04174, 0.00, 0.00, 0.00, 0, 0
0.04200, 0.00, 0.00, 0.00, 0, 0
0.04226, 0.00, 0.00, 0.00, 0, 0
0.04252, 0.00, 0.00, 0.00, 0, 0
0.04278, 0.00, 0.00, 0.00, 0, 0
0.04330, 0.00, 0.00, 0.00, 0, 0
0.04357, 0.00, 0.00, 0.00, 0, 0
0.04383, 0.00, 0.00, 0.00, 0, 0
0.04417, 0.00, 0.00, 0.00, 0, 0
0.04443, 0.00, 0.00, 0.00, 0, 0
0.04470, 0.00, 0.00, 0.00, 0, 0
0.04497, 0.00, 0.00, 0.00, 0, 0
0.04523, 0.00, 0.00, 0.00, 0, 0
0.04549, 0.00, 0.00, 0.00, 0, 0
0.04581, 0.00, 0.00, 0.00, 0, 0
0.04608, 0.00, 0.00, 0.00, 0, 0
0.04633, 0.00, 0.00, 0.00, 0, 0
0.04659, 0.00, 0.00, 0.00, 0, 0
0.04685, 0.00, 0.00, 0.00, 0, 0
0.04711, 0.00, 0.00, 0.00, 0, 0
0.04737, 0.00, 0.00, 0.00, 0, 0
0.04764, 0.00, 0.00, 0.00, 0, 0
0.04790, 0.00, 0.00, 0.00, 0, 0
0.04816, 0.00, 0.00, 0.00, 0, 0
0.04842, 0.00, 0.00, 0.00, 0, 0
0.04868, 0.00, 0.00, 0.00, 0, 0
0.04894, 0.00, 0.00, 0.00, 0, 0
0.04921, 0.00, 0.00, 0.00, 0, 0
0.04947, 0.00, 0.00, 0.00, 0, 0
0.04973, 0.00, 0.00, 0.00, 0, 0
0.04999, 0.00, 0.00, 0.00, 0, 0
0.05025, 0.00, 0.00, 0.00, 0, 0
0.05051, 0.00, 0.00, 0.00, 0, 0
0.05358, 0.00, 0.00, 0.00, 0, 0
0.05390, 0.00, 0.00, 0.00, 0, 0
0.05416, 0.00, 0.00, 0.00, 0, 0
0.05442, 0.00, 0.00, 0.00, 0, 0
0.05467, 0.00, 0.00, 0.00, 0, 0
0.05493, 0.00, 0.00, 0.00, 0, 0
0.05519, 0.00, 0.00, 0.00, 0, 0
0.05544, 0.00, 0.00, 0.00, 0, 0
0.05570, 0.00, 0.00, 0.00, 0, 0
0.05595, 0.00, 0.00, 0.00, 0, 0
0.05621, 0.00, 0.00, 0.00, 0, 0
0.05646, 0.00, 0.00, 0.00, 0, 0
0.05672, 0.00, 0.00, 0.00, 0, 0
0.05697, 0.00, 0.00, 0.00, 0, 0
0.05723, 0.00, 0.00, 0.00, 0, 0
0.05748, 0.00, 0.00, 0.00, 0, 0
0.05774, 0.00, 0.00, 0.00, 0, 0
0.05800, 0.00, 0.00, 0.00, 0, 0
0.05825, 0.00, 0.00, 0.00, 0, 0
0.05851, 0.00, 0.00, 0.00, 0, 0
0.06430, 0.00, 0.00, 0.00, 0, 0
0.06456, 0.00, 0.00, 0.00, 0, 0
0.06482, 0.00, 0.00, 0.00, 0, 0
0.06508, 0.00, 0.00, 0.00, 0, 0
0.06534, 0.00, 0.00, 0.00, 0, 0
0.06560, 0.00, 0.00, 0.00, 0, 0
0.06586, 0.00, 0.00, 0.00, 0, 0
0.06612, 0.00, 0.00, 0.00, 0, 0
0.06638, 0.00, 0.00, 0.00, 0, 0
0.06665, 0.00, 0.00, 0.00, 0, 0
0.06691, 0.00, 0.00, 0.00, 0, 0
0.06718, 0.00, 0.00, 0.00, 0, 0
0.06955, 0.00, 0.00, 0.00, 0, 0
0.06982, 0.00, 0.00, 0.00, 0, 0
0.07008, 0.00, 0.00, 0.00, 0, 0
0.07035, 0.00, 0.00, 0.00, 0, 0
0.07061, 0.00, 0.00, 0.00, 0, 0
0.07087, 0.00, 0.00, 0.00, 0, 0
0.07113, 0.00, 0.00, 0.00, 0, 0
0.07139, 0.00, 0.00, 0.00, 0, 0
0.07165, 0.00, 0.00, 0.00, 0, 0
0.07191, 0.00, 0.00, 0.00, 0, 0
0.07217, 0.00, 0.00, 0.00, 0, 0
0.07243, 0.00, 0.00, 0.00, 0, 0
0.07268, 0.00, 0.00, 0.00, 0, 0
0.07294, 0.00, 0.00, 0.00, 0, 0
0.07320, 0.00, 0.00, 0.00, 0, 0
0.07346, 0.00, 0.00, 0.00, 0, 0
0.07371, 0.00, 0.00, 0.00, 0, 0
0.07408, 0.00, 0.00, 0.00, 0, 0
0.07437, 0.00, 0.00, 0.00, 0, 0
0.07464, 0.00, 0.00, 0.00, 0, 0
0.07489, 0.00, 0.00, 0.00, 0, 0
0.07515, 0.00, 0.00, 0.00, 0, 0
0.07541, 0.00, 0.00, 0.00, 0, 0
0.07567, 0.00, 0.00, 0.00, 0, 0
0.07593, 0.00, 0.00, 0.00, 0, 0
0.07618, 0.00, 0.00, 0.00, 0, 0
0.08133, 0.00, 0.00, 0.00, 0, 0
0.08177, 0.00, 0.00, 0.00, 0, 0
0.08209, 0.00, 0.00, 0.00, 0, 0
0.08239, 0.00, 0.00, 0.00, 0, 0
0.08268, 0.00, 0.00, 0.00, 0, 0
0.08318, 0.00, 0.00, 0.00, 0, 0
0.08347, 0.00, 0.00, 0.00, 0, 0
0.08376, 0.00, 0.00, 0.00, 0, 0
0.08409, 0.00, 0.00, 0.00, 0, 0
0.08436, 0.00, 0.00, 0.00, 0, 0
0.08462, 0.00, 0.00, 0.00, 0, 0
0.08488, 0.00, 0.00, 0.00, 0, 0
0.08513, 0.00, 0.00, 0.00, 0, 0
0.08539, 0.00, 0.00, 0.00, 0, 0
0.08565, 0.00, 0.00, 0.00, 0, 0
0.08595, 0.00, 0.00, 0.00, 0, 0
0.08621, 0.00, 0.00, 0.00, 0, 0
0.08647, 0.00, 0.00, 0.00, 0, 0
0.08672, 0.00, 0.00, 0.00, 0, 0
0.08698, 0.00, 0.00, 0.00, 0, 0
0.08724, 0.00, 0.00, 0.00, 0, 0
0.08749, 0.00, 0.00, 0.00, 0, 0
0.08775, 0.00, 0.00, 0.00, 0, 0
0.08801, 0.00, 0.00, 0.00, 0, 0
0.08826, 0.00, 0.00, 0.00, 0, 0
0.08852, 0.00, 0.00, 0.00, 0, 0
0.08877, 0.00, 0.00, 0.00, 0, 0
0.08903, 0.00, 0.00, 0.00, 0, 0
0.08929, 0.00, 0.00, 0.00, 0, 0
0.08954, 0.00, 0.00, 0.00, 0, 0
0.08980, 0.00, 0.00, 0.00, 0, 0
0.09006, 0.00, 0.00, 0.00, 0, 0
0.09031, 0.00, 0.00, 0.00, 0, 0
0.09057, 0.00, 0.00, 0.00, 0, 0
0.09083, 0.00, 0.00, 0.00, 0, 0
0.09120, 0.00, 0.00, 0.00, 0, 0
0.09146, 0.00, 0.00, 0.00, 0, 0
0.09172, 0.00, 0.00, 0.00, 0, 0
0.09197, 0.00, 0.00, 0.00, 0, 0
0.09223, 0.00, 0.00, 0.00, 0, 0
0.09249, 0.00, 0.00, 0.00, 0, 0
0.09274, 0.00, 0.00, 0.00, 0, 0
0.09300, 0.00, 0.00, 0.00, 0, 0
0.09326, 0.00, 0.00, 0.00, 0, 0
0.09351, 0.00, 0.00, 0.00, 0, 0
0.09377, 0.00, 0.00, 0.00, 0, 0
0.09405, 0.00, 0.00, 0.00, 0, 0
0.09431, 0.00, 0.00, 0.00, 0, 0
0.09456, 0.00, 0.00, 0.00, 0, 0
0.09482, 0.00, 0.00, 0.00, 0, 0
0.09508, 0.00, 0.00, 0.00, 0, 0
0.09533, 0.00, 0.00, 0.00, 0, 0
0.09559, 0.00, 0.00, 0.00, 0, 0
0.09585, 0.00, 0.00, 0.00, 0, 0
0.09611, 0.00, 0.00, 0.00, 0, 0
0.09908, 0.00, 0.00, 0.00, 0, 0
0.09935, 0.00, 0.00, 0.00, 0, 0
0.09961, 0.00, 0.00, 0.00, 0, 0
0.09987, 0.00, 0.00, 0.00, 0, 0
0.10013, 0.00, 0.00, 0.00, 0, 0
0.10039, 0.00, 0.00, 0.00, 0, 0
0.10064, 0.00, 0.00, 0.00, 0, 0
0.10090, 0.00, 0.00, 0.00, 0, 0
0.10116, 0.00, 0.00, 0.00, 0, 0
0.10142, 0.00, 0.00, 0.00, 0, 0
0.10168, 0.00, 0.00, 0.00, 0, 0
0.10194, 0.00, 0.00, 0.00, 0, 0
0.10219, 0.00, 0.00, 0.00, 0, 0
0.10245, 0.00, 0.00, 0.00, 0, 0
0.10271, 0.00, 0.00, 0.00, 0, 0
0.10297, 0.00, 0.00, 0.00, 0, 0
0.10323, 0.00, 0.00, 0.00, 0, 0
0.10348, 0.00, 0.00, 0.00, 0, 0
0.10374, 0.00, 0.00, 0.00, 0, 0
0.10575, 0.00, 0.00, 0.00, 0, 0
0.10603, 0.00, 0.00, 0.00, 0, 0
0.10629, 0.00, 0.00, 0.00, 0, 0
0.10655, 0.00, 0.00, 0.00, 0, 0
0.10681, 0.00, 0.00, 0.00, 0, 0
0.10707, 0.00, 0.00, 0.00, 0, 0
0.10733, 0.00, 0.00, 0.00, 0, 0
0.10759, 0.00, 0.00, 0.00, 0, 0
0.10784, 0.00, 0.00, 0.00, 0, 0
0.10810, 0.00, 0.00, 0.00, 0, 0
0.10836, 0.00, 0.00, 0.00, 0, 0
0.10862, 0.00, 0.00, 0.00, 0, 0
0.10888, 0.00, 0.00, 0.00, 0, 0
0.10914, 0.00, 0.00, 0.00, 0, 0
0.10939, 0.00, 0.00, 0.00, 0, 0
0.10965, 0.00, 0.00, 0.00, 0, 0
0.10991, 0.00, 0.00, 0.00, 0, 0
0.11017, 0.00, 0.00, 0.00, 0, 0
0.11043, 0.00, 0.00, 0.00, 0, 0
0.11069, 0.00, 0.00, 0.00, 0, 0
0.11144, 0.00, 0.00, 0.00, 0, 0
0.11170, 0.00, 0.00, 0.00, 0, 0
0.11195, 0.00, 0.00, 0.00, 0, 0
0.11221, 0.00, 0.00, 0.00, 0, 0
0.11247, 0.00, 0.00, 0.00, 0, 0
0.11273, 0.00, 0.00, 0.00, 0, 0
0.11298, 0.00, 0.00, 0.00, 0, 0
0.11324, 0.00, 0.00, 0.00, 0, 0
0.11350, 0.00, 0.00, 0.00, 0, 0
0.11376, 0.00, 0.00, 0.00, 0, 0
0.11404, 0.00, 0.00, 0.00, 0, 0
0.11430, 0.00, 0.00, 0.00, 0, 0
0.11456, 0.00, 0.00, 0.00, 0, 0
0.11482, 0.00, 0.00, 0.00, 0, 0
0.11512, 0.00, 0.00, 0.00, 0, 0
0.11538, 0.00, 0.00, 0.00, 0, 0
0.11563, 0.00, 0.00, 0.00, 0, 0
0.11589, 0.00, 0.00, 0.00, 0, 0
0.11615, 0.00, 0.00, 0.00, 0, 0
0.11641, 0.00, 0.00, 0.00, 0, 0
0.11667, 0.00, 0.00, 0.00, 0, 0
0.11693, 0.00, 0.00, 0.00, 0, 0
0.11719, 0.00, 0.00, 0.00, 0, 0
0.11745, 0.00, 0.00, 0.00, 0, 0
0.11770, 0.00, 0.00, 0.00, 0, 0
0.11796, 0.00, 0.00, 0.00, 0, 0
0.11822, 0.00, 0.00, 0.00, 0, 0
0.11848, 0.00, 0.00, 0.00, 0, 0
0.11874, 0.00, 0.00, 0.00, 0, 0
0.11900, 0.00, 0.00, 0.00, 0, 0
0.11925, 0.00, 0.00, 0.00, 0, 0
0.11951, 0.00, 0.00, 0.00, 0, 0
0.11977, 0.00, 0.00, 0.00, 0, 0
0.12003, 0.00, 0.00, 0.00, 0, 0
0.12190, 0.00, 0.00, 0.00, 0, 0
0.12217, 0.00, 0.00, 0.00, 0, 0
0.12243, 0.00, 0.00, 0.00, 0, 0
0.12269, 0.00, 0.00, 0.00, 0, 0
0.12294, 0.00, 0.00, 0.00, 0, 0
0.12322, 0.00, 0.00, 0.00, 0, 0
0.12348, 0.00, 0.00, 0.00, 0, 0
0.12374, 0.00, 0.00, 0.00, 0, 0
0.12402, 0.00, 0.00, 0.00, 0, 0
0.12428, 0.00, 0.00, 0.00, 0, 0
0.12453, 0.00, 0.00, 0.00, 0, 0
0.12479, 0.00, 0.00, 0.00, 0, 0
0.12505, 0.00, 0.00, 0.00, 0, 0
0.12530, 0.00, 0.00, 0.00, 0, 0
0.12556, 0.00, 0.00, 0.00, 0, 0
0.12582, 0.00, 0.00, 0.00, 0, 0
0.12608, 0.00, 0.00, 0.00, 0, 0
0.12633, 0.00, 0.00, 0.00, 0, 0
0.12659, 0.00, 0.00, 0.00, 0, 0
0.12684, 0.00, 0.00, 0.00, 0, 0
0.12843, 0.00, 0.00, 0.00, 0, 0
0.12869, 0.00, 0.00, 0.00, 0, 0
0.12894, 0.00, 0.00, 0.00, 0, 0
0.12920, 0.00, 0.00, 0.00, 0, 0
0.12946, 0.00, 0.00, 0.00, 0, 0
0.12972, 0.00, 0.00, 0.00, 0, 0
0.12998, 0.00, 0.00, 0.00, 0, 0
0.13024, 0.00, 0.00, 0.00, 0, 0
0.13050, 0.00, 0.00, 0.00, 0, 0
0.13075, 0.00, 0.00, 0.00, 0, 0
0.13101, 0.00, 0.00, 0.00, 0, 0
0.13127, 0.00, 0.00, 0.00, 0, 0
0.13153, 0.00, 0.00, 0.00, 0, 0
0.13179, 0.00, 0.00, 0.00, 0, 0
0.13205, 0.00, 0.00, 0.00, 0, 0
0.13231, 0.00, 0.00, 0.00, 0, 0
0.13256, 0.00, 0.00, 0.00, 0, 0
0.13282, 0.00, 0.00, 0.00, 0, 0
0.13308, 0.00, 0.00, 0.00, 0, 0
0.13644, 0.00, 0.00, 0.00, 0, 0
0.13671, 0.00, 0.00, 0.00, 0, 0
0.13696, 0.00, 0.00, 0.00, 0, 0
0.13722, 0.00, 0.00, 0.00, 0, 0
0.13747, 0.00, 0.00, 0.00, 0, 0
0.13773, 0.00, 0.00, 0.00, 0, 0
0.13798, 0.00, 0.00, 0.00, 0, 0
0.13824, 0.00, 0.00, 0.00, 0, 0
0.13849, 0.00, 0.00, 0.00, 0, 0
0.13874, 0.00, 0.00, 0.00, 0, 0
0.13900, 0.00, 0.00, 0.00, 0, 0
0.13925, 0.00, 0.00, 0.00, 0, 0
0.13951, 0.00, 0.00, 0.00, 0, 0
0.13977, 0.00, 0.00, 0.00, 0, 0
0.14002, 0.00, 0.00, 0.00, 0, 0
0.14027, 0.00, 0.00, 0.00, 0, 0
0.14053, 0.00, 0.00, 0.00, 0, 0
0.14078, 0.00, 0.00, 0.00, 0, 0
0.14103, 0.00, 0.00, 0.00, 0, 0
0.14129, 0.00, 0.00, 0.00, 0, 0
0.14154, 0.00, 0.00, 0.00, 0, 0
0.14180, 0.00, 0.00, 0.00, 0, 0
0.14214, 0.00, 0.00, 0.00, 0, 0
0.14240, 0.00, 0.00, 0.00, 0, 0
0.14266, 0.00, 0.00, 0.00, 0, 0
0.14292, 0.00, 0.00, 0.00, 0, 0
0.14317, 0.00, 0.00, 0.00, 0, 0
0.14343, 0.00, 0.00, 0.00, 0, 0
0.14368, 0.00, 0.00, 0.00, 0, 0
0.14400, 0.00, 0.00, 0.00, 0, 0
0.14426, 0.00, 0.00, 0.00, 0, 0
0.14452, 0.00, 0.00, 0.00, 0, 0
0.14477, 0.00, 0.00, 0.00, 0, 0
0.14503, 0.00, 0.00, 0.00, 0, 0
0.14528, 0.00, 0.00, 0.00, 0, 0
0.14554, 0.00, 0.00, 0.00, 0, 0
0.14579, 0.00, 0.00, 0.00, 0, 0
0.14605, 0.00, 0.00, 0.00, 0, 0
0.14631, 0.00, 0.00, 0.00, 0, 0
0.14656, 0.00, 0.00, 0.00, 0, 0
0.14682, 0.00, 0.00, 0.00, 0, 0
0.14707, 0.00, 0.00, 0.00, 0, 0
0.14782, 0.00, 0.00, 0.00, 0, 0
0.14816, 0.00, 0.00, 0.00, 0, 0
0.14843, 0.00, 0.00, 0.00, 0, 0
0.14869, 0.00, 0.00, 0.00, 0, 0
0.14896, 0.00, 0.00, 0.00, 0, 0
0.14927, 0.00, 0.00, 0.00, 0, 0
0.14952, 0.00, 0.00, 0.00, 0, 0
0.14978, 0.00, 0.00, 0.00, 0, 0
0.15004, 0.00, 0.00, 0.00, 0, 0
0.15029, 0.00, 0.00, 0.00, 0, 0
0.15055, 0.00, 0.00, 0.00, 0, 0
0.15081, 0.00, 0.00, 0.00, 0, 0
0.15106, 0.00, 0.00, 0.00, 0, 0
0.15132, 0.00, 0.00, 0.00, 0, 0
0.15158, 0.00, 0.00, 0.00, 0, 0
0.15184, 0.00, 0.00, 0.00, 0, 0
0.15210, 0.00, 0.00, 0.00, 0, 0
0.15236, 0.00, 0.00, 0.00, 0, 0
0.15261, 0.00, 0.00, 0.00, 0, 0
0.15501, 0.00, 0.00, 0.00, 0, 0
0.15530, 0.00, 0.00, 0.00, 0, 0
0.15556, 0.00, 0.00, 0.00, 0, 0
0.15582, 0.00, 0.00, 0.00, 0, 0
0.15608, 0.00, 0.00, 0.00, 0, 0
0.15650, 0.00, 0.00, 0.00, 0, 0
0.15765, 0.00, 0.00, 0.00, 0, 0
0.15791, 0.00, 0.00, 0.00, 0, 0
0.15817, 0.00, 0.00, 0.00, 0, 0
0.15843, 0.00, 0.00, 0.00, 0, 0
0.15868, 0.00, 0.00, 0.00, 0, 0
0.15894, 0.00, 0.00, 0.00, 0, 0
0.15920, 0.00, 0.00, 0.00, 0, 0
0.15949, 0.00, 0.00, 0.00, 0, 0
0.15975, 0.00, 0.00, 0.00, 0, 0
0.16073, 0.00, 0.00, 0.00, 0, 0
0.16100, 0.00, 0.00, 0.00, 0, 0
0.16125, 0.00, 0.00, 0.00, 0, 0
0.16151, 0.00, 0.00, 0.00, 0, 0
0.16177, 0.00, 0.00, 0.00, 0, 0
0.16202, 0.00, 0.00, 0.00, 0, 0
0.16228, 0.00, 0.00, 0.00, 0, 0
0.16254, 0.00, 0.00, 0.00, 0, 0
0.16279, 0.00, 0.00, 0.00, 0, 0
0.16305, 0.00, 0.00, 0.00, 0, 0
0.16331, 0.00, 0.00, 0.00, 0, 0
0.16356, 0.00, 0.00, 0.00, 0, 0
0.16382, 0.00, 0.00, 0.00, 0, 0
0.16409, 0.00, 0.00, 0.00, 0, 0
0.16435, 0.00, 0.00, 0.00, 0, 0
0.16461, 0.00, 0.00, 0.00, 0, 0
0.16487, 0.00, 0.00, 0.00, 0, 0
0.16512, 0.00, 0.00, 0.00, 0, 0
0.16540, 0.00, 0.00, 0.00, 0, 0
0.16816, 0.00, 0.00, 0.00, 0, 0
0.16844, 0.00, 0.00, 0.00, 0, 0
0.16870, 0.00, 0.00, 0.00, 0, 0
0.16896, 0.00, 0.00, 0.00, 0, 0
0.16921, 0.00, 0.00, 0.00, 0, 0
0.16947, 0.00, 0.00, 0.00, 0, 0
0.16972, 0.00, 0.00, 0.00, 0, 0
0.16998, 0.00, 0.00, 0.00, 0, 0
0.17024, 0.00, 0.00, 0.00, 0, 0
0.17050, 0.00, 0.00, 0.00, 0, 0
0.17075, 0.00, 0.00, 0.00, 0, 0
0.17101, 0.00, 0.00, 0.00, 0, 0
0.17127, 0.00, 0.00, 0.00, 0, 0
0.17153, 0.00, 0.00, 0.00, 0, 0
0.17179, 0.00, 0.00, 0.00, 0, 0
0.17204, 0.00, 0.00, 0.00, 0, 0
0.17230, 0.00, 0.00, 0.00, 0, 0
0.17256, 0.00, 0.00, 0.00, 0, 0
0.17281, 0.00, 0.00, 0.00, 0, 0
0.17307, 0.00, 0.00, 0.00, 0, 0
0.17907, 0.00, 0.00, 0.00, 0, 0
0.17935, 0.00, 0.00, 0.00, 0, 0
0.17960, 0.00, 0.00, 0.00, 0, 0
0.17986, 0.00, 0.00, 0.00, 0, 0
0.18011, 0.00, 0.00, 0.00, 0, 0
0.18036, 0.00, 0.00, 0.00, 0, 0
0.18062, 0.00, 0.00, 0.00, 0, 0
0.18088, 0.00, 0.00, 0.00, 0, 0
0.18113, 0.00, 0.00, 0.00, 0, 0
0.18138, 0.00, 0.00, 0.00, 0, 0
0.18164, 0.00, 0.00, 0.00, 0, 0
0.18189, 0.00, 0.00, 0.00, 0, 0
0.18215, 0.00, 0.00, 0.00, 0, 0
0.18240, 0.00, 0.00, 0.00, 0, 0
0.18266, 0.00, 0.00, 0.00, 0, 0
0.18291, 0.00, 0.00, 0.00, 0, 0
0.18316, 0.00, 0.00, 0.00, 0, 0
0.18342, 0.00, 0.00, 0.00, 0, 0
0.18368, 0.00, 0.00, 0.00, 0, 0
0.18395, 0.00, 0.00, 0.00, 0, 0
0.18579, 0.00, 0.00, 0.00, 0, 0
0.18607, 0.00, 0.00, 0.00, 0, 0
0.18633, 0.00, 0.00, 0.00, 0, 0
0.18658, 0.00, 0.00, 0.00, 0, 0
0.18684, 0.00, 0.00, 0.00, 0, 0
0.18709, 0.00, 0.00, 0.00, 0, 0
0.18735, 0.00, 0.00, 0.00, 0, 0
0.18760, 0.00, 0.00, 0.00, 0, 0
0.18786, 0.00, 0.00, 0.00, 0, 0
0.18812, 0.00, 0.00, 0.00, 0, 0
0.18837, 0.00, 0.00, 0.00, 0, 0
0.18955, 0.00, 0.00, 0.00, 0, 0
0.18981, 0.00, 0.00, 0.00, 0, 0
0.19006, 0.00, 0.00, 0.00, 0, 0
0.19032, 0.00, 0.00, 0.00, 0, 0
0.19057, 0.00, 0.00, 0.00, 0, 0
0.19611, 0.00, 0.00, 0.00, 0, 0
0.19638, 0.00, 0.00, 0.00, 0, 0
0.19664, 0.00, 0.00, 0.00, 0, 0
0.19689, 0.00, 0.00, 0.00, 0, 0
0.19714, 0.00, 0.00, 0.00, 0, 0
0.19740, 0.00, 0.00, 0.00, 0, 0
0.19765, 0.00, 0.00, 0.00, 0, 0
0.19791, 0.00, 0.00, 0.00, 0, 0
0.19816, 0.00, 0.00, 0.00, 0, 0
0.19841, 0.00, 0.00, 0.00, 0, 0
0.19867, 0.00, 0.00, 0.00, 0, 0
0.19892, 0.00, 0.00, 0.00, 0, 0
0.19918, 0.00, 0.00, 0.00, 0, 0
0.19943, 0.00, 0.00, 0.00, 0, 0
0.19968, 0.00, 0.00, 0.00, 0, 0
0.19994, 0.00, 0.00, 0.00, 0, 0
0.20019, 0.00, 0.00, 0.00, 0, 0
0.20044, 0.00, 0.00, 0.00, 0, 0
0.20070, 0.00, 0.00, 0.00, 0, 0
0.20095, 0.00, 0.00, 0.00, 0, 0
0.20121, 0.00, 0.00, 0.00, 0, 0
0.20146, 0.00, 0.00, 0.00, 0, 0
0.20191, 0.00, 0.00, 0.00, 0, 0
0.20218, 0.00, 0.00, 0.00, 0, 0
0.20243, 0.00, 0.00, 0.00, 0, 0
0.20268, 0.00, 0.00, 0.00, 0, 0
0.20293, 0.00, 0.00, 0.00, 0, 0
